index,timestamp,fridge,light,microwave,electric oven,washer dryer,dish washer,electric space heater
55564,2011-05-26 14:04:00-04:00,0.011828642,0.11589646,0.016758483,-0.003185689,-0.000755101,0.0091547,0.000762207
55565,2011-05-26 14:05:00-04:00,0.011732752,0.10932958,0.014978453,-0.001675005,-0.000339763,0.008635156,0.000741306
55566,2011-05-26 14:06:00-04:00,0.011786206,0.11538386,0.016867409,-0.00262532,-0.000172908,0.008575602,0.000759567
55567,2011-05-26 14:07:00-04:00,0.011509551,0.11317133,0.016436145,-0.003081365,-0.000444062,0.00917701,0.000753061
55568,2011-05-26 14:08:00-04:00,0.012110428,0.13224697,0.020472338,-0.003678098,0.000766214,0.007754898,0.000809062
55569,2011-05-26 14:09:00-04:00,0.011739606,0.18211347,0.028203454,-0.002191205,0.008242262,0.00250864,0.000943559
55570,2011-05-26 14:10:00-04:00,0.012617154,0.24661604,0.033152122,-0.002480631,0.008115605,0.004081197,0.001139197
55571,2011-05-26 14:11:00-04:00,0.014468231,0.23051517,0.017248869,-0.001000694,0.007796872,0.006110207,0.001082526
55572,2011-05-26 14:12:00-04:00,0.012742799,0.24194042,0.02291208,-0.002746675,0.009268619,0.004897381,0.001114707
55573,2011-05-26 14:13:00-04:00,0.13821465,0.22105023,0.017903144,-0.002998889,0.006454808,0.008541683,0.001108017
55574,2011-05-26 14:14:00-04:00,0.49440676,0.1811607,0.010147512,-0.000825993,0.001372749,0.013288203,0.001144947
55575,2011-05-26 14:15:00-04:00,0.40036753,0.18070826,0.017660506,0.000410202,0.00156255,0.008239048,0.001110154
55576,2011-05-26 14:16:00-04:00,0.41450936,0.1859052,0.019192094,-0.000116918,0.002982194,0.007952824,0.001128468
55577,2011-05-26 14:17:00-04:00,0.41413814,0.18700281,0.018409707,0.000462148,0.003164979,0.007789321,0.001130899
55578,2011-05-26 14:18:00-04:00,0.41418073,0.18312122,0.018606927,0.0001387,0.001464652,0.008156946,0.001123691
55579,2011-05-26 14:19:00-04:00,0.4139462,0.19968899,0.020672834,0.000726489,0.003921481,0.00647571,0.0011681
55580,2011-05-26 14:20:00-04:00,0.427463,0.18763924,0.019365026,0.000682675,0.00347596,0.007245837,0.001138207
55581,2011-05-26 14:21:00-04:00,0.4237664,0.18702327,0.019653132,0.001293141,0.003636586,0.006563853,0.001134975
55582,2011-05-26 14:22:00-04:00,0.40601024,0.19558337,0.022926405,0.001004249,0.006194967,0.004955852,0.001148549
55583,2011-05-26 14:23:00-04:00,0.6771239,0.15838583,0.014276082,0.001491886,-0.000898338,0.011105147,0.001162163
55584,2011-05-26 14:24:00-04:00,0.80735725,0.13939327,0.018766766,0.001995627,-0.002783097,0.009859983,0.00116734
55585,2011-05-26 14:25:00-04:00,0.77259326,0.15515146,0.023986842,0.002260185,-0.000327681,0.006810069,0.001197092
55586,2011-05-26 14:26:00-04:00,0.78249717,0.15857065,0.02192729,0.001742304,-0.001554668,0.008350294,0.001212762
55587,2011-05-26 14:27:00-04:00,0.61302996,0.17082204,0.022423498,0.000652916,-0.001207148,0.007772279,0.001178393
55588,2011-05-26 14:28:00-04:00,0.55831736,0.18323739,0.023202442,0.002096392,0.00142169,0.005533697,0.001187336
55589,2011-05-26 14:29:00-04:00,0.54784805,0.17664829,0.019789794,0.002856119,0.000695177,0.006409435,0.001163535
55590,2011-05-26 14:30:00-04:00,0.54616994,0.17982492,0.0219965,0.002293904,0.001452404,0.005812401,0.001171483
55591,2011-05-26 14:31:00-04:00,0.5350223,0.18031068,0.021283943,0.002189678,0.000412573,0.006242762,0.001170462
55592,2011-05-26 14:32:00-04:00,0.53665316,0.1764228,0.020707233,0.002601146,0.001051207,0.006100419,0.001157839
55593,2011-05-26 14:33:00-04:00,0.55159,0.19545954,0.025442887,0.001787469,0.002158233,0.004666101,0.001220211
55594,2011-05-26 14:34:00-04:00,0.5462394,0.1893949,0.020108491,0.002818612,0.00047477,0.006299284,0.001201373
55595,2011-05-26 14:35:00-04:00,0.5326131,0.18179406,0.020264534,0.001955067,-0.000765143,0.006994399,0.001176059
55596,2011-05-26 14:36:00-04:00,0.54039913,0.18299681,0.022252312,0.002140577,0.001367409,0.005792256,0.00117881
55597,2011-05-26 14:37:00-04:00,0.5467622,0.1864869,0.02223541,0.002573828,0.001752608,0.005438333,0.001191
55598,2011-05-26 14:38:00-04:00,0.5331058,0.17978603,0.020334078,0.002254666,0.000166622,0.006619827,0.001168157
55599,2011-05-26 14:39:00-04:00,0.5147317,0.1811972,0.021790044,0.001383521,-0.000269667,0.00661998,0.001166396
55600,2011-05-26 14:40:00-04:00,0.51558524,0.17740273,0.02090695,0.001902407,-0.000278746,0.0065853,0.00115523
55601,2011-05-26 14:41:00-04:00,0.52643436,0.18481128,0.022593532,0.002942416,0.00238304,0.004759733,0.001176533
55602,2011-05-26 14:42:00-04:00,0.50686467,0.17590232,0.019470884,0.001852245,-0.000694624,0.007243123,0.001147294
55603,2011-05-26 14:43:00-04:00,0.5142946,0.17625077,0.021534918,0.001916417,0.000525552,0.006203592,0.001149669
55604,2011-05-26 14:44:00-04:00,0.5270197,0.1860615,0.023355197,0.002479546,0.001942506,0.004861285,0.001181846
55605,2011-05-26 14:45:00-04:00,0.53812516,0.18179218,0.021108048,0.001952797,0.000264828,0.006555479,0.001176255
55606,2011-05-26 14:46:00-04:00,0.5119027,0.1786213,0.020544283,0.002143435,0.000735005,0.006408493,0.001154647
55607,2011-05-26 14:47:00-04:00,0.6985942,0.15180068,0.017968869,0.002669449,-0.001520187,0.008715967,0.001156106
55608,2011-05-26 14:48:00-04:00,0.7519345,0.14834498,0.02032465,0.002327786,-0.001826335,0.008384272,0.001169893
55609,2011-05-26 14:49:00-04:00,0.57271487,0.1211383,0.011147926,0.000185719,-0.008161199,0.013628662,0.0010247
55610,2011-05-26 14:50:00-04:00,0.63129014,0.13022146,0.02128045,0.001190621,-0.001020521,0.007977912,0.00106471
55611,2011-05-26 14:51:00-04:00,0.61952263,0.1290964,0.018551238,0.001318165,-0.00303432,0.009203248,0.001059934
55612,2011-05-26 14:52:00-04:00,0.61821216,0.12385042,0.018295899,0.00120695,-0.003319911,0.009434972,0.001044358
55613,2011-05-26 14:53:00-04:00,0.61985373,0.12402893,0.018274168,0.001701057,-0.002840484,0.008991351,0.001044594
55614,2011-05-26 14:54:00-04:00,0.6235792,0.1240691,0.019535536,0.001380786,-0.002233471,0.008666405,0.001045359
55615,2011-05-26 14:55:00-04:00,0.62700707,0.12939568,0.019994661,0.001405916,-0.002081781,0.008446308,0.00106247
55616,2011-05-26 14:56:00-04:00,0.6271231,0.1285903,0.018167952,0.001790343,-0.002665353,0.008992868,0.001060618
55617,2011-05-26 14:57:00-04:00,0.6669054,0.12668172,0.018406298,0.00205072,-0.002162684,0.008905605,0.001070304
55618,2011-05-26 14:58:00-04:00,0.27357817,0.1550399,0.0209042,-0.000932864,-0.000277378,0.007238218,0.000988213
55619,2011-05-26 14:59:00-04:00,0.3622468,0.1451557,0.016000748,0.000524777,0.001747923,0.008615443,0.000987731
55620,2011-05-26 15:00:00-04:00,0.3256732,0.15102005,0.01927375,0.00028357,0.001416452,0.007139055,0.000992959
55621,2011-05-26 15:01:00-04:00,0.3424495,0.14781326,0.018009283,0.000965503,0.00274906,0.007108818,0.000986497
55622,2011-05-26 15:02:00-04:00,0.32323796,0.15323159,0.019085046,-0.000285927,0.001473571,0.007674,0.000997936
55623,2011-05-26 15:03:00-04:00,0.33751497,0.14610429,0.014810683,0.000928549,-2.62E-05,0.008809282,0.00098433
55624,2011-05-26 15:04:00-04:00,0.35328645,0.14796488,0.019179197,0.00080421,0.001963913,0.006888901,0.000994066
55625,2011-05-26 15:05:00-04:00,0.32192585,0.15522885,0.019516198,0.000511182,0.002359102,0.006710631,0.001001777
55626,2011-05-26 15:06:00-04:00,0.34427577,0.15032926,0.01793456,0.000540905,0.002337507,0.007551874,0.000995465
55627,2011-05-26 15:07:00-04:00,0.3393684,0.14937806,0.018672923,0.000295156,0.001901801,0.007443704,0.000992094
55628,2011-05-26 15:08:00-04:00,0.33958638,0.14540043,0.017772524,0.00112828,0.00263253,0.007070725,0.000978405
55629,2011-05-26 15:09:00-04:00,0.32854134,0.15908903,0.020067722,0.000314352,0.003304739,0.006576653,0.00101378
55630,2011-05-26 15:10:00-04:00,0.33875436,0.14451846,0.016342508,0.000149275,0.000521591,0.008739823,0.000979342
55631,2011-05-26 15:11:00-04:00,0.36394602,0.17051011,0.024420176,0.000844616,0.005070883,0.004270379,0.00106079
55632,2011-05-26 15:12:00-04:00,0.11029324,0.2234882,0.027809164,0.000540869,0.008542985,0.000779842,0.001106897
55633,2011-05-26 15:13:00-04:00,0.01202444,0.23152158,0.022571465,0.000394629,0.010783847,0.002258943,0.001081174
55634,2011-05-26 15:14:00-04:00,0.012642953,0.24286501,0.02315568,-0.000313107,0.01004328,0.002666011,0.001116904
55635,2011-05-26 15:15:00-04:00,0.01172331,0.2369719,0.02065813,-0.003512264,0.007288036,0.006739872,0.001102708
55636,2011-05-26 15:16:00-04:00,0.015966255,0.24288674,0.021977872,-0.003360178,0.007685614,0.006013093,0.001121905
55637,2011-05-26 15:17:00-04:00,0.0155753,0.23204418,0.019281456,-0.002615098,0.004958559,0.006873113,0.00109518
55638,2011-05-26 15:18:00-04:00,0.013128386,0.24262746,0.022883035,-0.001698453,0.008830787,0.004079476,0.001118553
55639,2011-05-26 15:19:00-04:00,0.012529723,0.23942037,0.020756492,-0.002650238,0.007230016,0.005983148,0.001110963
55640,2011-05-26 15:20:00-04:00,0.013544485,0.23317234,0.020131014,-0.002979098,0.007643461,0.006504723,0.001091239
55641,2011-05-26 15:21:00-04:00,0.012381151,0.23519014,0.021653557,-0.003343931,0.00720401,0.006175006,0.001098658
55642,2011-05-26 15:22:00-04:00,0.013150437,0.23768081,0.020898618,-0.001473263,0.008886384,0.004765142,0.001102589
55643,2011-05-26 15:23:00-04:00,0.01275801,0.2454371,0.02210658,-0.002300068,0.008696241,0.004935158,0.001126231
55644,2011-05-26 15:24:00-04:00,0.013624838,0.23898193,0.019702217,-0.003218902,0.005991357,0.007063975,0.001112259
55645,2011-05-26 15:25:00-04:00,0.013871993,0.23880535,0.021530831,-0.003022223,0.007372621,0.005948796,0.00110964
55646,2011-05-26 15:26:00-04:00,0.014202163,0.2330043,0.019770613,-0.002252862,0.008024865,0.006019456,0.001090196
55647,2011-05-26 15:27:00-04:00,0.013485722,0.24365143,0.02312278,-0.002153338,0.010122068,0.004309696,0.001118392
55648,2011-05-26 15:28:00-04:00,0.014848139,0.25005618,0.022471145,-0.003426734,0.007070707,0.005900992,0.001144527
55649,2011-05-26 15:29:00-04:00,0.013267026,0.23641652,0.018916529,-0.002271232,0.007703453,0.00643534,0.001100162
55650,2011-05-26 15:30:00-04:00,0.013464667,0.24654685,0.022482721,-0.002472924,0.009805421,0.00480125,0.001127148
55651,2011-05-26 15:31:00-04:00,0.015051593,0.23810406,0.018944276,-0.002668853,0.006994421,0.006842466,0.001107496
55652,2011-05-26 15:32:00-04:00,0.015354761,0.23183106,0.019923884,-0.004146373,0.005181223,0.007848846,0.001093495
55653,2011-05-26 15:33:00-04:00,0.48534593,0.18410507,0.012261366,-0.000128887,0.00274164,0.01155862,0.00114824
55654,2011-05-26 15:34:00-04:00,0.425952,0.17825669,0.017085223,-0.001846448,0.001104393,0.010620509,0.001112963
55655,2011-05-26 15:35:00-04:00,1.0370448,0.118241236,0.014434407,0.003845019,0.001169002,0.011483207,0.001187029
55656,2011-05-26 15:36:00-04:00,0.703928,0.14976713,0.023650123,-0.002311074,-0.005166028,0.010811246,0.001162585
55657,2011-05-26 15:37:00-04:00,0.77243596,0.14856721,0.021674354,0.001491756,-0.002226933,0.00868001,0.001180415
55658,2011-05-26 15:38:00-04:00,0.7591741,0.14398049,0.0201277,0.001634567,-0.003065998,0.009239714,0.001162581
55659,2011-05-26 15:39:00-04:00,0.7359628,0.14459382,0.01931138,0.001118808,-0.004189005,0.009982429,0.001156912
55660,2011-05-26 15:40:00-04:00,0.7404935,0.14702025,0.021047112,0.001962447,-0.002049255,0.008314115,0.001162121
55661,2011-05-26 15:41:00-04:00,0.72701335,0.13723612,0.018677313,0.001602399,-0.003786013,0.009756704,0.001130272
55662,2011-05-26 15:42:00-04:00,0.72148377,0.14078781,0.021050448,0.001240195,-0.002739474,0.008859979,0.001137233
55663,2011-05-26 15:43:00-04:00,0.7279177,0.1396045,0.017966786,0.00184537,-0.003609132,0.009851916,0.001136871
55664,2011-05-26 15:44:00-04:00,0.7241616,0.14239495,0.021436244,0.00159528,-0.002053986,0.00833752,0.001141795
55665,2011-05-26 15:45:00-04:00,0.7390586,0.14337867,0.020286884,0.001335718,-0.002979367,0.009266338,0.001152272
55666,2011-05-26 15:46:00-04:00,0.739527,0.15636867,0.021513868,0.001695212,-0.002064963,0.00831778,0.001189613
55667,2011-05-26 15:47:00-04:00,0.6160228,0.15417632,0.01877723,0.000920038,-0.003822654,0.009470437,0.001134707
55668,2011-05-26 15:48:00-04:00,0.50312376,0.18163674,0.025712071,0.001116293,0.001236272,0.004871072,0.001161551
55669,2011-05-26 15:49:00-04:00,0.5132519,0.1701161,0.019200025,0.001877767,-0.001494442,0.007477359,0.001134643
55670,2011-05-26 15:50:00-04:00,0.5129403,0.17280322,0.02194721,0.002042132,-0.000562279,0.006024666,0.001142002
55671,2011-05-26 15:51:00-04:00,0.50632626,0.17607088,0.022011144,0.00249647,0.000260188,0.005477743,0.001147165
55672,2011-05-26 15:52:00-04:00,0.39022565,0.13968818,0.011330465,0.001053558,-0.006147235,0.011271832,0.001000258
55673,2011-05-26 15:53:00-04:00,0.42357045,0.15029214,0.02167116,0.001554384,0.000531662,0.005816946,0.001035461
55674,2011-05-26 15:54:00-04:00,0.4171418,0.14827237,0.019027371,0.001728579,-0.00043614,0.006894612,0.001027653
55675,2011-05-26 15:55:00-04:00,0.43081236,0.15166438,0.019934727,0.001779206,-0.000333477,0.006536476,0.001043669
55676,2011-05-26 15:56:00-04:00,0.43226287,0.14435749,0.017775085,0.002384757,-0.000576955,0.007024691,0.001022147
55677,2011-05-26 15:57:00-04:00,0.4040853,0.14226033,0.01885449,0.001055652,-0.001096049,0.007516359,0.001005693
55678,2011-05-26 15:58:00-04:00,0.43310252,0.15022218,0.021123217,0.00157878,0.000380446,0.006123004,0.0010392
55679,2011-05-26 15:59:00-04:00,0.41935715,0.14366591,0.017936777,0.001865683,-0.00144292,0.007387384,0.001016831
55680,2011-05-26 16:00:00-04:00,0.4307664,0.15146564,0.020969115,0.001830397,0.000499187,0.005949364,0.001041656
55681,2011-05-26 16:01:00-04:00,0.41415277,0.14757092,0.01843547,0.001573665,-0.000437702,0.007264848,0.001023881
55682,2011-05-26 16:02:00-04:00,0.42395505,0.1541809,0.020343347,0.001748933,0.000694026,0.00622128,0.001045954
55683,2011-05-26 16:03:00-04:00,0.41270414,0.15085694,0.018739415,0.001343307,-0.000336412,0.007299569,0.001032838
55684,2011-05-26 16:04:00-04:00,0.41769707,0.14648174,0.018362086,0.001526944,0.000131673,0.007303055,0.001020592
55685,2011-05-26 16:05:00-04:00,0.42942625,0.15222783,0.020821193,0.001241951,0.000297035,0.006518931,0.001043464
55686,2011-05-26 16:06:00-04:00,0.41230923,0.14649023,0.017608497,0.001676082,-0.00124571,0.007616673,0.001021486
55687,2011-05-26 16:07:00-04:00,0.5383589,0.13897733,0.018489556,0.00315291,-3.86E-06,0.00677656,0.001049159
55688,2011-05-26 16:08:00-04:00,0.67406654,0.12598146,0.018009363,0.002317271,-0.002285934,0.008922641,0.001071362
55689,2011-05-26 16:09:00-04:00,0.62844175,0.13373937,0.019789424,0.00133402,-0.002281522,0.008624291,0.001076255
55690,2011-05-26 16:10:00-04:00,0.52962214,0.13473494,0.018816175,0.000344156,-0.002857297,0.009229614,0.00103896
55691,2011-05-26 16:11:00-04:00,0.29863864,0.15478873,0.020849103,6.30E-05,0.001234248,0.00644936,0.000994411
55692,2011-05-26 16:12:00-04:00,0.35651794,0.14989638,0.016088447,0.000369599,0.001402032,0.008697295,0.001000272
55693,2011-05-26 16:13:00-04:00,0.33028534,0.15681893,0.015304951,0.000167623,0.001160099,0.009041445,0.001010003
55694,2011-05-26 16:14:00-04:00,0.3400249,0.1604466,0.015858363,0.000819008,0.001381669,0.008294521,0.001024892
55695,2011-05-26 16:15:00-04:00,0.42384827,0.20007311,0.023765916,0.00273249,0.00882776,0.002983229,0.00116396
55696,2011-05-26 16:16:00-04:00,0.4061759,0.19573113,0.013597201,0.000780195,0.001059915,0.009801166,0.001155829
55697,2011-05-26 16:17:00-04:00,0.42107835,0.18868473,0.015171895,0.000492854,0.001420077,0.009424125,0.001141041
55698,2011-05-26 16:18:00-04:00,0.3862443,0.20397699,0.019463781,0.000515453,0.003843166,0.006989915,0.001168727
55699,2011-05-26 16:19:00-04:00,0.42327243,0.1870244,0.011974709,0.001440222,0.000987966,0.010103035,0.001136527
55700,2011-05-26 16:20:00-04:00,0.4032317,0.19682176,0.021177623,0.000482885,0.004315754,0.00634124,0.001154415
55701,2011-05-26 16:21:00-04:00,0.070468746,0.23186214,0.024019375,-0.000461323,0.006722389,0.003187896,0.001116951
55702,2011-05-26 16:22:00-04:00,0.012184655,0.24005641,0.023375293,0.000935289,0.011807258,0.001335815,0.001104737
55703,2011-05-26 16:23:00-04:00,0.015238945,0.40653232,0.049067825,-0.001749562,0.007892992,0.00690863,0.001627765
55704,2011-05-26 16:24:00-04:00,0.017399985,0.44706523,0.02364705,-0.005086827,0.008867234,0.007124905,0.001724502
55705,2011-05-26 16:25:00-04:00,0.020073816,0.5522496,0.033172805,-0.0073172,0.006534207,0.010059223,0.002049283
55706,2011-05-26 16:26:00-04:00,0.021922367,0.5580311,0.015152154,-0.008025638,0.00258852,0.013204172,0.002063577
55707,2011-05-26 16:27:00-04:00,0.022384143,0.5715248,0.016784871,-0.006518464,0.004610435,0.010997033,0.002100481
55708,2011-05-26 16:28:00-04:00,0.02264129,0.56988215,0.014376983,-0.006449001,0.003203022,0.012152745,0.002097746
55709,2011-05-26 16:29:00-04:00,0.021503488,0.57055634,0.015147647,-0.006511965,0.005270259,0.011638787,0.002094504
55710,2011-05-26 16:30:00-04:00,0.021809286,0.5607355,0.013308405,-0.00750756,0.002624055,0.013575676,0.002070516
55711,2011-05-26 16:31:00-04:00,0.022599522,0.5718888,0.017079156,-0.006553211,0.00438332,0.010921433,0.002102397
55712,2011-05-26 16:32:00-04:00,0.022738416,0.5661832,0.014298275,-0.006852647,0.002458574,0.012608725,0.002088453
55713,2011-05-26 16:33:00-04:00,0.022786072,0.56954384,0.01603954,-0.007160476,0.003000836,0.012038589,0.002098028
55714,2011-05-26 16:34:00-04:00,0.022795722,0.55574405,0.012522714,-0.006113185,0.001738764,0.012858474,0.002058616
55715,2011-05-26 16:35:00-04:00,0.022518203,0.5680433,0.017423939,-0.006035166,0.004902973,0.010283425,0.002090161
55716,2011-05-26 16:36:00-04:00,0.021877596,0.5646851,0.014004661,-0.005698729,0.004628114,0.011537206,0.002078584
55717,2011-05-26 16:37:00-04:00,0.022754118,0.56736404,0.015726155,-0.007298487,0.002681408,0.012328218,0.00209209
55718,2011-05-26 16:38:00-04:00,0.022672381,0.5677407,0.01486209,-0.006092088,0.003553637,0.011604857,0.002091038
55719,2011-05-26 16:39:00-04:00,0.021007586,0.5125961,0.005630432,-0.000378896,0.004488998,0.010830131,0.001921668
55720,2011-05-26 16:40:00-04:00,0.021447357,0.5218099,0.016837705,-0.006870805,0.003074233,0.01147363,0.00195661
55721,2011-05-26 16:41:00-04:00,0.38327745,0.44023046,0.002160678,0.000252285,3.44E-06,0.014992138,0.001865391
55722,2011-05-26 16:42:00-04:00,0.28212228,0.44475526,0.01403697,-0.005200564,-0.002870035,0.013893957,0.001849473
55723,2011-05-26 16:43:00-04:00,0.25507918,0.39296535,0.002649249,0.002020161,-0.004679272,0.012908913,0.001685982
55724,2011-05-26 16:44:00-04:00,0.24911217,0.37261868,0.010087273,-0.000194447,-0.003317101,0.011318537,0.001623525
55725,2011-05-26 16:45:00-04:00,0.25934577,0.3838285,0.016361233,-0.0002732,-0.000118222,0.008342786,0.001656887
55726,2011-05-26 16:46:00-04:00,0.23844604,0.3669638,0.009699011,-0.000132201,-0.003863707,0.011423782,0.001603568
55727,2011-05-26 16:47:00-04:00,0.43547103,0.34069481,0.010955771,0.001861389,-0.003014646,0.010557208,0.001606329
55728,2011-05-26 16:48:00-04:00,0.5390441,0.3247602,0.013127429,0.001004964,-0.005677281,0.011361857,0.001609347
55729,2011-05-26 16:49:00-04:00,0.49399564,0.3134206,0.011404933,0.000200145,-0.007799009,0.012706094,0.001561105
55730,2011-05-26 16:50:00-04:00,0.5036128,0.3142808,0.016270278,0.000776402,-0.004362175,0.009783098,0.001562386
55731,2011-05-26 16:51:00-04:00,0.5015964,0.32632658,0.017880313,0.00073398,-0.003350026,0.008975329,0.0015957
55732,2011-05-26 16:52:00-04:00,0.5051243,0.32425272,0.014753063,0.00053646,-0.005156294,0.010738292,0.001593426
55733,2011-05-26 16:53:00-04:00,0.49851874,0.31607097,0.011868553,0.001050325,-0.005898143,0.011618339,0.001566749
55734,2011-05-26 16:54:00-04:00,0.35836232,0.36002073,0.022933992,-0.000647111,-0.001225876,0.006612577,0.001633926
55735,2011-05-26 16:55:00-04:00,0.33650747,0.37287998,0.017026322,0.000689517,-0.001327239,0.007937653,0.001660134
55736,2011-05-26 16:56:00-04:00,0.33229697,0.36499068,0.013313307,0.000693056,-0.003632728,0.009792912,0.001638453
55737,2011-05-26 16:57:00-04:00,0.32751715,0.36559987,0.015338185,0.000380688,-0.003121036,0.00907266,0.001638162
55738,2011-05-26 16:58:00-04:00,0.33030105,0.3736442,0.016833963,0.000694775,-0.001766092,0.008018821,0.00166084
55739,2011-05-26 16:59:00-04:00,0.3257685,0.37437153,0.015292746,0.000387338,-0.0035024,0.009106017,0.001664362
55740,2011-05-26 17:00:00-04:00,0.35029334,0.37882766,0.01632488,0.00121191,-0.001648828,0.007936634,0.001684036
55741,2011-05-26 17:01:00-04:00,0.3206136,0.36726123,0.012618805,0.000627933,-0.004100032,0.010116526,0.001641079
55742,2011-05-26 17:02:00-04:00,0.23557755,0.2614513,-0.003311384,0.010837901,0.0010831,0.007526113,0.0012747
55743,2011-05-26 17:03:00-04:00,0.23633195,0.24649672,0.012258003,-0.001773696,-0.003727622,0.011761191,0.0012464
55744,2011-05-26 17:04:00-04:00,0.22661813,0.25963593,0.01736139,-0.00124498,-0.000911594,0.008686775,0.00127782
55745,2011-05-26 17:05:00-04:00,0.22858877,0.25494975,0.013517824,-0.00117208,-0.002773568,0.010536145,0.001266987
55746,2011-05-26 17:06:00-04:00,0.22710335,0.2566965,0.01474078,-0.001399751,-0.002393504,0.010135093,0.001271269
55747,2011-05-26 17:07:00-04:00,0.2316131,0.25714958,0.014574705,-0.001365363,-0.002808208,0.010255351,0.001275422
55748,2011-05-26 17:08:00-04:00,0.24158192,0.26196268,0.015244931,-0.000725873,-0.002119221,0.009418092,0.0012928
55749,2011-05-26 17:09:00-04:00,0.22600238,0.25632432,0.013108561,-0.00079576,-0.002572676,0.010359903,0.00126942
55750,2011-05-26 17:10:00-04:00,0.22435579,0.250558,0.013240022,-0.001456959,-0.002967797,0.010891802,0.001252402
55751,2011-05-26 17:11:00-04:00,0.22519346,0.2567652,0.015458097,-0.001027473,-0.001298218,0.009377183,0.001268581
55752,2011-05-26 17:12:00-04:00,0.29245287,0.34827825,0.032889266,-0.000685484,0.007187003,0.000902316,0.001557297
55753,2011-05-26 17:13:00-04:00,0.39585492,0.43927187,0.033887483,0.000744233,0.007374456,-9.99E-05,0.001870131
55754,2011-05-26 17:14:00-04:00,0.57823,0.3851567,0.005378465,0.002718565,-0.007070981,0.013713053,0.001803642
55755,2011-05-26 17:15:00-04:00,0.5812336,0.3705597,0.01242506,0.001438344,-0.005689084,0.011568847,0.001762085
55756,2011-05-26 17:16:00-04:00,0.5743387,0.3729285,0.015510316,0.000631166,-0.0045461,0.01071217,0.001764968
55757,2011-05-26 17:17:00-04:00,0.5728832,0.3645757,0.013733871,0.000828597,-0.005031113,0.011379118,0.001739803
55758,2011-05-26 17:18:00-04:00,0.5690444,0.37836006,0.018862031,0.000622178,-0.002561915,0.00898855,0.001776046
55759,2011-05-26 17:19:00-04:00,0.5750281,0.38342032,0.015468879,0.00115358,-0.003536659,0.010180567,0.001794014
55760,2011-05-26 17:20:00-04:00,0.5602432,0.36930683,0.013311848,0.000807206,-0.005133496,0.01149801,0.0017486
55761,2011-05-26 17:21:00-04:00,0.5608273,0.3612785,0.014736121,0.000468924,-0.004652998,0.01111497,0.0017246
55762,2011-05-26 17:22:00-04:00,0.56682783,0.36844456,0.017853068,0.001229933,-0.002151006,0.008874427,0.001744393
55763,2011-05-26 17:23:00-04:00,0.40222752,0.40650916,0.021681841,-0.000333837,-0.000400941,0.007085963,0.001786844
55764,2011-05-26 17:24:00-04:00,0.2480227,0.44889873,0.022474267,-0.00139175,0.00213971,0.006200074,0.001842636
55765,2011-05-26 17:25:00-04:00,0.30785936,0.42412156,0.010754494,0.000250193,-0.001734831,0.010857839,0.001796808
55766,2011-05-26 17:26:00-04:00,0.28759512,0.44012126,0.01849314,0.000130299,0.001438395,0.007048216,0.001832852
55767,2011-05-26 17:27:00-04:00,0.06035996,0.47793487,0.020685365,-0.001655443,0.002929104,0.005742976,0.001848331
55768,2011-05-26 17:28:00-04:00,0.022205831,0.5022207,0.019831192,-0.001244188,0.007060995,0.005039754,0.001893779
55769,2011-05-26 17:29:00-04:00,0.022852076,0.4897625,0.012204287,-0.001647344,0.00191512,0.009301369,0.001864975
55770,2011-05-26 17:30:00-04:00,0.021580674,0.50676966,0.01802315,-0.005893139,0.003402313,0.010112156,0.001912595
55771,2011-05-26 17:31:00-04:00,0.021324715,0.5010192,0.01378422,-0.006106196,0.001574604,0.012357102,0.001897196
55772,2011-05-26 17:32:00-04:00,0.019914092,0.31248018,-0.001473736,0.010720049,0.010881336,0.004173382,0.001313647
55773,2011-05-26 17:33:00-04:00,0.017374469,0.19054283,0.000545753,0.011162786,0.011070822,0.002993837,0.000952577
55774,2011-05-26 17:34:00-04:00,0.012824029,0.14271387,0.010492042,0.002252984,0.00657596,0.006566098,0.000822232
55775,2011-05-26 17:35:00-04:00,0.011762327,0.15225281,0.019531915,-0.003862956,0.0044444,0.007914663,0.000858117
55776,2011-05-26 17:36:00-04:00,0.010634574,0.1570016,0.01815737,-0.003388362,0.004507772,0.008103477,0.000870908
55777,2011-05-26 17:37:00-04:00,0.01083913,0.16846511,0.019406013,-0.003914506,0.004698154,0.007963927,0.000904996
55778,2011-05-26 17:38:00-04:00,0.011893413,0.15836987,0.015309164,-0.002872178,0.003151334,0.009077705,0.000877322
55779,2011-05-26 17:39:00-04:00,0.011084382,0.15734796,0.016888617,-0.003279106,0.00273565,0.008761208,0.000875838
55780,2011-05-26 17:40:00-04:00,0.011307746,0.16323894,0.018522706,-0.003461073,0.003103243,0.008150023,0.00089342
55781,2011-05-26 17:41:00-04:00,0.012935667,0.22611651,0.026461821,-0.005633333,0.005277338,0.006189952,0.001078836
55782,2011-05-26 17:42:00-04:00,0.012550184,0.19407187,0.008970543,0.002686659,0.004440245,0.00704588,0.000978865
55783,2011-05-26 17:43:00-04:00,0.013444088,0.1947028,0.014090183,-0.002473577,0.000562507,0.00952923,0.000991536
55784,2011-05-26 17:44:00-04:00,0.013739895,0.20283453,0.015507404,-0.004052891,-0.000288138,0.010312203,0.001017983
55785,2011-05-26 17:45:00-04:00,0.013734275,0.20182721,0.013714021,-0.002247294,0.00054644,0.009502172,0.001012669
